─ 4/3/2013 ──────────────────────────────────────────────────────────────────────────
01:22   <Pr0metheus>     linked Early North American Colonist to Castle Williams
01:23   <Pr0metheus>     created a Control Field @Early North American Colonist +1 MUs
01:23   <Pr0metheus>     linked Early North American Colonist to McKim, Meade & White, Architec
01:25   <Pr0metheus>     deployed an L2 Resonator on Andes Road
01:25   <Pr0metheus>     deployed an L2 Resonator on Andes Road
01:28   <arg0s>  deployed an L1 Resonator on USPS: 432 East 14th Street
01:29   <arg0s>  deployed an L1 Resonator on USPS: 432 East 14th Street
01:31   <damonj>     destroyed an L3 Resonator on Cake's 12
01:31   <damonj>     destroyed an L1 Resonator on Icy and Sot's DREAM
01:31   <damonj>     destroyed an L1 Resonator on MMXII:01
01:31   <damonj>     destroyed an L6 Resonator on Cake's 12
01:31   <damonj>     destroyed an L5 Resonator on The Never (Ending Story)
01:31   <damonj>     destroyed an L4 Resonator on Cake's 12
01:31   <damonj>     destroyed an L5 Resonator on Zach's Tropical Drama Day
01:31   <damonj>     destroyed an L6 Resonator on Cake's 12
01:31   <damonj>     destroyed an L4 Resonator on The Never (Ending Story)
01:31   <damonj>     destroyed an L7 Resonator on Cake's 12
01:31   <damonj>     destroyed an L5 Resonator on Cake's 12
01:31   <damonj>     destroyed the Link Cake's 12 to Father Giorgio Triangle
01:31   <damonj>     destroyed a Control Field @Skull Mural -78 MUs
01:31   <damonj>     destroyed an L4 Resonator on Zach's Tropical Drama Day
01:31   <damonj>     destroyed an L4 Resonator on Cake's 12
01:31   <damonj>     destroyed the Link Zipcar-20 Bayard to Cake's 12
01:31   <damonj>     destroyed the Link Skull Mural to Cake's 12
01:31   <damonj>     destroyed an L4 Resonator on Cake's 12
01:31   <damonj>     destroyed an L7 Resonator on Icy and Sot's DREAM
01:31   <damonj>     deployed an L8 Resonator on Cake's 12
01:31   <damonj>     captured Cake's 12
01:31   <chrisshizzy>    deployed an L4 Resonator on Veteran's Plaza Service Memori
01:31   <Pr0metheus>     linked Andes Road to McKim, Meade & White, Architec
01:31   <chrisshizzy>    deployed an L4 Resonator on Veteran's Plaza Service Memori
01:31   <arg0s>  deployed an L1 Resonator on USPS: 432 East 14th Street
01:31   <damonj>     captured The Never (Ending Story)
01:31   <damonj>     deployed an L1 Resonator on The Never (Ending Story)
01:31   <damonj>     deployed an L1 Resonator on The Never (Ending Story)
01:31   <chrisshizzy>    deployed an L4 Resonator on Veteran's Plaza Service Memori
01:31   <damonj>     deployed an L2 Resonator on The Never (Ending Story)
01:32   <damonj>     deployed an L2 Resonator on The Never (Ending Story)
01:32   <damonj>     deployed an L3 Resonator on The Never (Ending Story)
01:32   <chrisshizzy>    deployed an L4 Resonator on Veteran's Plaza Service Memori
01:32   <damonj>     deployed an L3 Resonator on The Never (Ending Story)
01:32   <skynet>     destroyed an L4 Resonator on Duane Reade - PROSPECT HEIGHTS
01:32   <skynet>     destroyed an L5 Resonator on Duane Reade - PROSPECT HEIGHTS
01:32   <damonj>     deployed an L3 Resonator on The Never (Ending Story)
01:32   <damonj>     deployed an L3 Resonator on The Never (Ending Story)
01:32   <arg0s>  deployed an L1 Resonator on USPS: 432 East 14th Street
01:32   <chrisshizzy>    deployed an L3 Resonator on Veteran's Plaza Service Memori
01:32   <damonj>     captured Zach's Tropical Drama Day
01:32   <damonj>     deployed an L2 Resonator on Zach's Tropical Drama Day
01:32   <chrisshizzy>    deployed an L3 Resonator on Veteran's Plaza Service Memori
01:32   <damonj>     deployed an L5 Resonator on Zach's Tropical Drama Day
01:32   <arg0s>  deployed an L1 Resonator on USPS: 432 East 14th Street
01:32   <skynet>     destroyed an L4 Resonator on Duane Reade - PROSPECT HEIGHTS
01:32   <skynet>     destroyed an L5 Resonator on Duane Reade - PROSPECT HEIGHTS
01:32   <damonj>     deployed an L5 Resonator on Zach's Tropical Drama Day
01:32   <arg0s>  deployed an L1 Resonator on USPS: 432 East 14th Street
01:32   <damonj>     deployed an L5 Resonator on Cake's 12
01:32   <damonj>     deployed an L5 Resonator on Cake's 12
01:32   <skynet>     destroyed the Link Duane Reade - PROSPECT HEIGHTS to Zipcar-564 St. John's Place
01:32   <skynet>     destroyed the Link Duane Reade - PROSPECT HEIGHTS to USPS: 315 Empire Boulevard
01:32   <skynet>     destroyed the Link Duane Reade - PROSPECT HEIGHTS to Barclays Center
01:32   <skynet>     destroyed the Link Brooklyn Public Library to Duane Reade - PROSPECT HEIGHTS
01:32   <skynet>     destroyed an L5 Resonator on Duane Reade - PROSPECT HEIGHTS
01:32   <skynet>     destroyed a Control Field @Montauk Club. Friso en fachada -393 MUs
01:32   <skynet>     destroyed the Link Bedford Branch Library to Duane Reade - PROSPECT HEIGHTS
01:32   <skynet>     destroyed the Link Duane Reade - PROSPECT HEIGHTS to Library-On-Call
01:32   <skynet>     destroyed the Link Duane Reade - PROSPECT HEIGHTS to Ebbets Field
01:32   <skynet>     destroyed an L7 Resonator on Duane Reade - PROSPECT HEIGHTS
01:32   <skynet>     destroyed an L6 Resonator on Duane Reade - PROSPECT HEIGHTS
01:32   <skynet>     destroyed the Link Montauk Club. Friso en fachada to Duane Reade - PROSPECT HEIGHTS
01:32   <skynet>     destroyed an L5 Resonator on Duane Reade - PROSPECT HEIGHTS
01:32   <chrisshizzy>    deployed an L4 Resonator on Veteran Plaza 9/11 Memorial
01:33   <chrisshizzy>    deployed an L4 Resonator on Veteran Plaza 9/11 Memorial
01:33   <skynet>     deployed an L6 Resonator on Duane Reade - PROSPECT HEIGHTS
01:33   <skynet>     captured Duane Reade - PROSPECT HEIGHTS
01:33   <skynet>     deployed an L6 Resonator on Duane Reade - PROSPECT HEIGHTS
01:33   <damonj>     deployed an L3 Resonator on Crossfit Virtuosity aka Brookl
01:33   <damonj>     deployed an L3 Resonator on Crossfit Virtuosity aka Brookl
01:33   <damonj>     deployed an L4 Resonator on Crossfit Virtuosity aka Brookl
01:33   <damonj>     deployed an L4 Resonator on Crossfit Virtuosity aka Brookl
01:34   <arg0s>  captured Kool Bloo Express Eats - 188 A
